;138.316284, 531.434741,;;;144.201685, 521.716309,;;;;131.916425, 526.539429,;;137.685143, 525.075351,;131.436446, 523.917969,;;;;146.903869, 521.71152,;;132.687634, 533.327148,;;;;146.963587, 529.699188,;;142.360245, 528.305331,;;;;;148.703936, 538.382813,;;139.239611, 541.534131,
;138.303377, 531.434674,;;;144.167777, 521.716928,;;;;131.916541, 526.505521,;;137.685082, 525.088257,;131.43749, 523.951832,;;;;146.869967, 521.715321,;;132.687855, 533.293241,;;;;146.929679, 529.697198,;;142.360375, 528.318237,;;;;;148.703157, 538.41672,;;139.273519, 541.534219,
;138.26947, 531.434674,;;;144.154871, 521.717214,;;;;131.916638, 526.492615,;;137.685049, 525.122165,;131.43765, 523.964722,;;;;146.866657, 521.717134,;;132.687981, 533.280334,;;;;146.916773, 529.695802,;;142.361563, 528.352145,;;;;;148.702905, 538.429626,;;139.286425, 541.534135,
;138.256563, 531.434489,;;;144.147415, 521.717331,;;;;131.916577, 526.458707,;;137.685057, 525.135071,;131.437949, 523.99863,;;;;146.865466, 521.717773,;;132.688191, 533.246427,;;;;146.882871, 529.692751,;;142.361809, 528.365051,;;;;;148.701976, 538.463534,;;139.320333, 541.535638,
;138.222656, 531.427504,;;;144.111503, 521.717773,;;;;131.916604, 526.445801,;;137.685085, 525.168979,;131.438077, 524.011536,;;;;146.85295, 521.751681,;;132.688311, 533.233521,;;;;146.869967, 529.691405,;;142.363158, 528.398959,;;;;;148.701661, 538.47644,;;139.333239, 541.536059,
;138.209749, 531.423769,;;;144.108057, 521.717795,;;;;131.916566, 526.411893,;;137.685148, 525.181885,;131.438934, 524.045443,;;;;146.848078, 521.764587,;;132.688642, 533.199613,;;;;146.836059, 529.686012,;;142.363463, 528.411865,;;;;;148.700721, 538.510348,;;139.367147, 541.538579,
;138.206418, 531.421144,;;;144.103066, 521.717773,;;;;131.916557, 526.398987,;;137.685164, 525.215793,;131.439356, 524.05835,;;;;146.850421, 521.798495,;;132.688752, 533.186707,;;;;146.823153, 529.68443,;;142.363757, 528.424771,;;;;;148.700355, 538.523254,;;139.380053, 541.539269,
;138.189127, 531.407837,;;;144.066261, 521.71742,;;;;131.916762, 526.365079,;;137.685173, 525.228699,;131.440207, 524.092257,;;;;146.851326, 521.811401,;;132.689105, 533.152799,;;;;146.789245, 529.678418,;;142.364614, 528.458679,;;;;;148.699383, 538.557162,;;139.413961, 541.540153,
;138.182388, 531.394931,;;;144.061251, 521.717336,;;;;131.916772, 526.352173,;;137.685294, 525.262607,;131.440613, 524.105164,;;;;146.85163, 521.845309,;;132.689206, 533.139893,;;;;146.776339, 529.677156,;;142.36484, 528.492587,;;;;;148.699017, 538.570068,;;139.426867, 541.54054,
;138.166456, 531.361023,;;;144.048345, 521.716999,;;;;131.917159, 526.318265,;;137.685303, 525.275513,;131.441835, 524.139071,;;;;146.851665, 521.858215,;;132.689488, 533.105985,;;;;146.767801, 529.67605,;;142.364966, 528.505493,;;;;;148.698558, 538.582974,;;139.460769, 541.542308,
;138.165776, 531.358857,;;;144.014437, 521.716248,;;;;131.917214, 526.305359,;;137.685386, 525.309376,;131.44214, 524.151978,;;;;146.85203, 521.892123,;;132.689581, 533.093079,;;;;146.752214, 529.675781,;;142.3649, 528.539401,;;;;;148.697354, 538.616882,;;139.473673, 541.543116,
;138.162943, 531.346523,;;;143.980529, 521.715805,;;;;131.917551, 526.271451,;;137.685392, 525.322266,;131.441874, 524.185885,;;;;146.852068, 521.905029,;;132.689852, 533.059171,;;;;146.729525, 529.674556,;;142.364917, 528.552307,;;;;;148.696811, 538.632052,;;139.486579, 541.54251,
;138.155256, 531.314781,;;;143.967623, 521.715604,;;;;131.917658, 526.258545,;;137.68542, 525.356173,;131.441163, 524.198792,;;;;146.852228, 521.938937,;;132.689957, 533.046265,;;;;146.706831, 529.675781,;;142.364845, 528.586215,;;;;;148.6958, 538.663696,;;139.520487, 541.53946,
;138.155143, 531.314209,;;;143.933715, 521.715559,;;;;131.917824, 526.245639,;;137.685439, 525.36908,;131.439649, 524.232699,;;;;146.852275, 521.951843,;;132.690316, 533.012357,;;;;146.691245, 529.677296,;;142.364887, 528.599121,;;;;;148.695635, 538.671205,;;139.54295, 541.525401,
;138.153757, 531.301303,;;;143.920809, 521.715559,;;;;131.918217, 526.211731,;;137.685464, 525.381986,;131.438696, 524.245605,;;;;146.852225, 521.985751,;;132.690455, 532.999451,;;;;146.682719, 529.67818,;;142.364826, 528.633029,;;;;;148.695479, 538.684648,;;139.552411, 541.519226,
;138.152751, 531.267395,;;;143.886901, 521.715692,;;;;131.918587, 526.177823,;;137.685464, 525.415894,;131.447758, 524.257805,;;;;146.852265, 521.998657,;;132.69088, 532.965543,;;;;146.648811, 529.691973,;;142.364913, 528.645935,;;;;;148.695253, 538.71051,;;139.562905, 541.485318,
;138.15521, 531.233487,;;;143.873995, 521.715726,;;;;131.918732, 526.164917,;;137.685375, 525.449801,;131.468828, 524.288618,;;;;146.852226, 522.032565,;;132.691021, 532.952637,;;;;146.635905, 529.696331,;;142.365205, 528.679843,;;;;;148.695479, 538.733278,;;139.566088, 541.472412,
;138.155044, 531.220581,;;;143.840093, 521.715814,;;;;131.918903, 526.131009,;;137.685354, 525.462708,;131.471594, 524.289325,;;;;146.852283, 522.045471,;;132.691441, 532.918729,;;;;146.615906, 529.715562,;;142.365287, 528.692749,;;;;;148.695635, 538.742347,;;139.565673, 541.438504,
;138.155713, 531.186673,;;;143.827189, 521.715865,;;;;131.918979, 526.118103,;;137.685354, 525.496615,;131.483061, 524.292419,;;;;146.85236, 522.079379,;;132.691612, 532.905823,;;;;;;142.365376, 528.726657,;;;;;148.695862, 538.753488,;;139.565366, 541.425598,
;138.155551, 531.173767,;;;143.814283, 521.715831,;;;;131.919189, 526.084195,;;137.685356, 525.509521,;131.493201, 524.293278,;;;;146.852413, 522.092285,;;132.692175, 532.871915,;;;;;;142.365372, 528.739563,;;;;;148.695933, 538.757324,;;139.565145, 541.39169,
;138.155385, 531.139859,;;;143.780375, 521.715654,;;;;131.919275, 526.071289,;;137.685467, 525.543429,;131.515642, 524.294958,;;;;146.852645, 522.126193,;;132.692388, 532.859009,;;;;;;142.365327, 528.773471,;;;;;148.696469, 538.791232,;;139.565071, 541.378784,
;138.155261, 531.126953,;;;143.746467, 521.7153,;;;;131.91954, 526.037381,;;137.685505, 525.556335,;131.54955, 524.294427,;;;;146.852721, 522.139099,;;132.692984, 532.825101,;;;;;;142.365332, 528.786377,;;;;;148.696667, 538.804138,;;139.56521, 541.344876,
;138.155254, 531.114047,;;;143.733561, 521.715216,;;;;131.919656, 526.024475,;;137.68545, 525.590243,;131.562456, 524.294208,;;;;146.853113, 522.173007,;;132.693209, 532.812195,;;;;;;142.36542, 528.820285,;;;;;148.697021, 538.838046,;;139.565357, 541.33197,
;138.155348, 531.080139,;;;143.699658, 521.714818,;;;;131.91977, 526.011569,;;137.685435, 525.603149,;131.596364, 524.294164,;;;;146.85326, 522.185913,;;132.693552, 532.778287,;;;;;;142.365534, 528.833191,;;;;;148.697122, 538.850952,;;139.565672, 541.298062,
;138.155381, 531.046231,;;;143.686754, 521.714633,;;;;131.920079, 525.977661,;;137.685357, 525.637057,;131.60927, 524.29408,;;;;146.853299, 522.219821,;;132.693735, 532.765381,;;;;;;142.365567, 528.867099,;;;;;148.697343, 538.88486,;;139.565893, 541.285156,
;138.155421, 531.033325,;;;143.652847, 521.714324,;;;;131.920389, 525.943753,;;137.685345, 525.649963,;131.643173, 524.294434,;;;;146.853291, 522.232727,;;132.694056, 532.731473,;;;;;;142.36567, 528.880005,;;;;;148.697397, 538.897766,;;139.566539, 541.251248,
;138.155399, 530.999462,;;;143.63994, 521.714088,;;;;131.920483, 525.930847,;;137.685332, 525.66287,;131.656077, 524.294501,;;;;146.852417, 522.266635,;;132.694205, 532.718567,;;;;;;142.365697, 528.913913,;;;;;148.697342, 538.931674,;;139.566733, 541.238342,
;138.15554, 530.986572,;;;143.606033, 521.713867,;;;;131.92066, 525.896939,;;137.685249, 525.696777,;131.689984, 524.29512,;;;;146.852115, 522.279541,;;132.694564, 532.684659,;;;;;;142.365826, 528.926819,;;;;;148.69735, 538.94458,;;139.566921, 541.204434,
;138.155612, 530.952664,;;;143.593127, 521.713766,;;;;131.920725, 525.884033,;;137.685172, 525.730685,;131.702891, 524.295305,;;;;146.851141, 522.292447,;;132.694713, 532.671753,;;;;;;142.365953, 528.960727,;;;;;148.697174, 538.978488,;;139.566908, 541.191528,
;138.155734, 530.939758,;;;143.559219, 521.713413,;;;;131.920803, 525.850125,;;137.685153, 525.743591,;131.736798, 524.296145,;;;;146.848488, 522.326355,;;132.694793, 532.658847,;;;;;;142.366087, 528.973633,;;;;;148.697146, 538.991394,;;139.567206, 541.171369,
;138.156005, 530.90585,;;;143.546313, 521.713328,;;;;131.920866, 525.837219,;;137.685142, 525.777499,;131.749705, 524.296431,;;;;146.847731, 522.360263,;;132.694998, 532.624939,;;;;;;142.36727, 529.007541,;;;;;148.696969, 539.025302,;;139.567301, 541.164353,
;138.156051, 530.892944,;;;143.512405, 521.712975,;;;;131.92107, 525.803311,;;137.685131, 525.790405,;131.783607, 524.297757,;;;;146.847561, 522.373169,;;132.695153, 532.591031,;;;;;;142.367424, 529.020447,;;;;;148.696904, 539.038208,;;139.567898, 541.150604,
;138.156764, 530.859037,;;;143.499499, 521.712907,;;;;131.921129, 525.790405,;;137.685159, 525.824313,;131.796511, 524.298228,;;;;146.853681, 522.385604,;;132.695207, 532.578125,;;;;;;142.368363, 529.054355,;;;;;148.696832, 539.072116,;;139.568154, 541.144714,
;138.157044, 530.84613,;;;143.465596, 521.712775,;;;;131.92145, 525.756497,;;137.685163, 525.837219,;131.830419, 524.300527,;;;;146.869967, 522.419335,;;132.695323, 532.544217,;;;;;;142.368445, 529.067261,;;;;;148.696765, 539.085022,;;139.567558, 541.125439,
;138.157237, 530.812223,;;;143.452692, 521.712758,;;;;131.921502, 525.743591,;;137.685285, 525.871127,;131.843325, 524.301369,;;;;146.870177, 522.419512,;;132.695376, 532.531311,;;;;;;142.368246, 529.101169,;;;;;148.69676, 539.11893,;;139.567301, 541.117733,
;138.157397, 530.799316,;;;143.418784, 521.712714,;;;;131.921723, 525.709683,;;137.685302, 525.884033,;131.877233, 524.294914,;;;;146.87077, 522.419983,;;132.69542, 532.497403,;;;;;;142.368402, 529.114075,;;;;;148.69676, 539.131836,;;139.564311, 541.1031,
;138.157154, 530.765409,;;;143.405878, 521.71268,;;;;131.921793, 525.696777,;;137.68539, 525.917941,;131.890139, 524.292542,;;;;146.904462, 522.429665,;;132.695471, 532.484497,;;;;;;142.368783, 529.147983,;;;;;148.696671, 539.165744,;;139.563253, 541.0979,
;138.157133, 530.752502,;;;143.371976, 521.712548,;;;;131.922008, 525.66287,;;137.685386, 525.930847,;131.890271, 524.292453,;;;;146.916773, 522.433181,;;132.695614, 532.450633,;;;;;;142.369105, 529.160889,;;;;;148.696658, 539.17865,;;139.532335, 541.065584,
;138.157592, 530.718595,;;;143.359072, 521.712463,;;;;131.922107, 525.649963,;;137.685436, 525.964755,;131.890324, 524.292419,;;;;146.950681, 522.428053,;;132.69569, 532.437744,;;;;;;142.369729, 529.194797,;;;;;148.696504, 539.212558,;;139.520487, 541.053267,
;138.158033, 530.705688,;;;143.325164, 521.712242,;;;;131.922361, 525.616056,;;137.685465, 525.977661,;131.910406, 524.258512,;;;;146.963587, 522.42627,;;132.696635, 532.403836,;;;;;;142.369664, 529.207703,;;;;;148.696445, 539.225464,;;139.514464, 541.051675,
;138.158343, 530.671781,;;;143.312258, 521.712125,;;;;131.922483, 525.603149,;;137.685449, 526.011569,;131.918087, 524.245605,;;;;146.970194, 522.424536,;;132.696744, 532.39093,;;;;;;142.368957, 529.24161,;;;;;148.696229, 539.259372,;;139.512118, 541.051086,
;138.158915, 530.658875,;;;143.27835, 521.711859,;;;;131.922715, 525.569242,;;137.685495, 526.024475,;131.91885, 524.211698,;;;;146.988408, 522.419983,;;132.699607, 532.357022,;;;;;;142.368418, 529.254517,;;;;;148.696149, 539.272278,;;139.484234, 541.049141,
;138.158495, 530.624967,;;;143.265444, 521.711742,;;;;131.922816, 525.556335,;;137.685351, 526.058383,;131.919125, 524.198792,;;;;146.994707, 522.418283,;;132.700587, 532.344116,;;;;;;142.367484, 529.288424,;;;;;148.695823, 539.306186,;;139.473673, 541.048485,
;138.158505, 530.612061,;;;143.231536, 521.71152,;;;;131.923065, 525.522428,;;137.68532, 526.071289,;131.918175, 524.164884,;;;;147.010401, 522.414128,;;132.703877, 532.33121,;;;;;;142.367316, 529.301331,;;;;;148.695729, 539.319092,;;139.439771, 541.049679,
;138.158179, 530.599154,;;;143.21863, 521.71142,;;;;131.923153, 525.509521,;;137.685264, 526.105197,;131.9178, 524.151978,;;;;147.044303, 522.408911,;;132.711939, 532.297302,;;;;;;142.367416, 529.335238,;;;;;148.695662, 539.326254,;;139.426867, 541.0502,
;138.158599, 530.565247,;;;143.205724, 521.711352,;;;;131.923247, 525.475614,;;137.68522, 526.118103,;131.917557, 524.11807,;;;;147.057207, 522.406976,;;132.71542, 532.284396,;;;;;;142.36788, 529.348145,;;;;;148.695635, 539.33009,;;139.392959, 541.050333,
;138.159914, 530.531339,;;;143.171816, 521.711131,;;;;131.923291, 525.462708,;;137.685275, 526.152011,;131.91746, 524.105164,;;;;147.091115, 522.406225,;;132.72445, 532.250488,;;;;;;142.368068, 529.382052,;;;;;148.695359, 539.356836,;;139.380053, 541.050383,
;138.159925, 530.518433,;;;143.137914, 521.710866,;;;;131.923214, 525.4288,;;137.685292, 526.164917,;131.917228, 524.071256,;;;;147.104021, 522.406006,;;132.720162, 532.21658,;;;;;;142.36863, 529.394958,;;;;;148.695291, 539.365906,;;139.346145, 541.050339,
;138.160201, 530.484525,;;;143.12501, 521.710782,;;;;131.923201, 525.415894,;;137.685226, 526.198825,;131.917161, 524.05835,;;;;147.137929, 522.405917,;;132.718529, 532.203674,;;;;;;142.368668, 529.407865,;;;;;148.694949, 539.399814,;;139.333239, 541.050306,
;138.160193, 530.471619,;;;143.091102, 521.710649,;;;;131.923201, 525.381986,;;137.685194, 526.211731,;131.916979, 524.024442,;;;;147.150835, 522.405917,;;132.694917, 532.182852,;;;;;;142.3678, 529.441772,;;;;;148.694818, 539.41272,;;139.299331, 541.050438,
;138.159458, 530.437711,;;;143.078196, 521.710565,;;;;131.923195, 525.36908,;;137.685067, 526.245639,;131.916916, 524.011536,;;;;147.184743, 522.406094,;;132.685946, 532.174859,;;;;;;142.366778, 529.47568,;;;;;148.694459, 539.446628,;;139.286425, 541.050489,
;138.159151, 530.424805,;;;143.044288, 521.710609,;;;;131.923179, 525.335172,;;137.685015, 526.258545,;131.916971, 523.977628,;;;;147.197649, 522.406178,;;132.652038, 532.171544,;;;;;;142.366397, 529.488586,;;;;;148.694318, 539.459534,;;139.252517, 541.050754,
;138.158316, 530.390897,;;;143.031382, 521.710559,;;;;131.923158, 525.322266,;;137.68497, 526.292453,;131.917007, 523.964722,;;;;147.231557, 522.406532,;;132.639132, 532.17045,;;;;;;142.366162, 529.501493,;;;;;148.69407, 539.493442,;;139.24207, 541.050821,
;138.157894, 530.377991,;;;142.99748, 521.710338,;;;;131.923395, 525.288402,;;137.68497, 526.305359,;131.917123, 523.930858,;;;;147.244463, 522.40665,;;132.605224, 532.173014,;;;;;;142.366195, 529.5354,;;;;;148.694025, 539.506348,;;139.239611, 541.050836,
;138.157374, 530.365085,;;;142.984575, 521.71027,;;;;131.923502, 525.275513,;;137.685087, 526.339267,;131.917175, 523.917969,;;;;147.278366, 522.407092,;;132.592318, 532.174057,;;;;;;142.365938, 529.548307,;;;;;148.694169, 539.540211,;;139.207623, 541.050961,
;138.157037, 530.331177,;;;142.950668, 521.709873,;;;;;;137.685145, 526.352173,;131.917214, 523.884061,;;;;147.29127, 522.407294,;;132.55841, 532.17587,;;;;;;142.366358, 529.582214,;;;;;148.694247, 539.553101,;;139.192805, 541.051019,
;138.156866, 530.297269,;;;142.937762, 521.709772,;;;;;;137.685488, 526.386081,;131.917222, 523.871155,;;;;147.325177, 522.407648,;;132.545504, 532.17656,;;;;;;142.366022, 529.595104,;;;;;148.694402, 539.587008,;;139.14846, 541.051077,
;138.156605, 530.284363,;;;142.903854, 521.709374,;;;;;;137.685593, 526.398987,;131.91725, 523.837247,;;;;147.338083, 522.407782,;;132.511596, 532.177621,;;;;;;142.366254, 529.628967,;;;;;148.694446, 539.599915,;;139.145991, 541.051083,
;138.155665, 530.250455,;;;142.890948, 521.709239,;;;;;;137.685803, 526.432895,;131.917239, 523.824341,;;;;147.371991, 522.407826,;;132.49869, 532.178008,;;;;;;142.365939, 529.662875,;;;;;148.694197, 539.633822,;;139.143842, 541.051086,
;138.155392, 530.237549,;;;142.85704, 521.70893,;;;;;;137.685822, 526.445801,;131.917151, 523.790433,;;;;147.384897, 522.407826,;;132.464788, 532.178185,;;;;;;142.36564, 529.675781,;;;;;148.694069, 539.646729,;;139.103575, 541.051204,
;138.154552, 530.203641,;;;142.844134, 521.708829,;;;;;;137.685774, 526.458707,;131.917109, 523.777527,;;;;147.397801, 522.40791,;;132.451884, 532.178185,;;;;;;142.365415, 529.688687,;;;;;148.693882, 539.659635,;;139.099177, 541.051248,
;138.154211, 530.190735,;;;142.810226, 521.708696,;;;;;;137.685735, 526.492615,;131.916954, 523.743619,;;;;147.431704, 522.408132,;;132.417976, 532.177964,;;;;;;142.364846, 529.722595,;;;;;148.693572, 539.693542,;;139.065274, 541.051337,
;138.154709, 530.156827,;;;142.79732, 521.708646,;;;;;;137.685641, 526.526523,;131.91691, 523.730713,;;;;147.465612, 522.408618,;;132.40507, 532.177829,;;;;;;142.364812, 529.735501,;;;;;148.693445, 539.72745,;;139.05237, 541.05137,
;138.154744, 530.143921,;;;142.763417, 521.708601,;;;;;;137.685624, 526.539429,;131.916766, 523.696805,;;;;147.478518, 522.408752,;;132.371162, 532.177122,;;;;;;142.364486, 529.769409,;;;;;148.693357, 539.740356,;;139.039464, 541.051438,
;138.155728, 530.110013,;;;142.750513, 521.708568,;;;;;;137.685486, 526.573337,;131.916733, 523.683899,;;;;147.512426, 522.408973,;;132.358256, 532.176836,;;;;;;142.36432, 529.803317,;;;;;148.693313, 539.774264,;;139.005556, 541.051659,
;138.156058, 530.097107,;;;142.716605, 521.708391,;;;;;;137.685461, 526.586243,;131.9167, 523.649991,;;;;147.525332, 522.409058,;;132.324353, 532.175952,;;;;;;142.364308, 529.816223,;;;;;148.693304, 539.78717,;;138.971649, 541.051747,
;138.156504, 530.084201,;;;142.703699, 521.708357,;;;;;;137.685444, 526.620151,;131.916685, 523.637085,;;;;147.55924, 522.409279,;;132.311449, 532.175581,;;;;;;142.365336, 529.850131,;;;;;148.693249, 539.821078,;;138.958742, 541.051815,
;138.156571, 530.050293,;;;142.669792, 521.708136,;;;;;;137.685444, 526.633057,;131.916895, 523.603177,;;;;147.572146, 522.409363,;;132.277541, 532.174786,;;;;;;142.365327, 529.863037,;;;;;148.693236, 539.833984,;;138.924835, 541.051682,
;138.156486, 530.037387,;;;142.656885, 521.708035,;;;;;;137.685522, 526.666964,;131.916971, 523.590271,;;;;147.606054, 522.409628,;;132.264635, 532.174466,;;;;;;142.365571, 529.875943,;;;;;148.693126, 539.867892,;;138.911928, 541.051682,
;138.154967, 530.003479,;;;142.622983, 521.707858,;;;;;;137.685547, 526.679871,;131.917114, 523.556363,;;;;147.61896, 522.409729,;;132.230727, 532.173626,;;;;;;142.366721, 529.909851,;;;;;148.693071, 539.880798,;;138.878026, 541.051682,
;138.154353, 529.969571,;;;142.610079, 521.707741,;;;;;;137.685525, 526.713778,;131.917205, 523.543457,;;;;147.652862, 522.409994,;;132.217821, 532.173323,;;;;;;142.367236, 529.922757,;;;;;148.692883, 539.914706,;;138.865122, 541.051699,
;138.154158, 529.956665,;;;142.576171, 521.707608,;;;;;;137.685529, 526.726685,;131.917293, 523.509549,;;;;147.665766, 522.410129,;;132.183914, 532.172129,;;;;;;142.368192, 529.956665,;;;;;148.692801, 539.927612,;;138.831214, 541.051831,
;138.155418, 529.922757,;;;142.563265, 521.707574,;;;;;;137.685419, 526.760548,;131.917316, 523.496643,;;;;147.699674, 522.41035,;;132.171007, 532.171742,;;;;;;142.369844, 529.990573,;;;;;148.692553, 539.96152,;;138.818308, 541.051899,
;138.155596, 529.909851,;;;142.529357, 521.707397,;;;;;;137.685389, 526.773438,;131.917438, 523.462735,;;;;147.71258, 522.410417,;;132.137105, 532.170372,;;;;;;142.37062, 530.003479,;;;;;148.692477, 539.974426,;;138.7844, 541.05212,
;138.155044, 529.875943,;;;142.516451, 521.707364,;;;;;;137.685439, 526.807345,;131.917453, 523.449829,;;;;147.746482, 522.410682,;;132.124201, 532.169783,;;;;;;142.369399, 530.037387,;;;;;148.692305, 540.008334,;;138.771494, 541.05217,
;138.154812, 529.863037,;;;142.503545, 521.707263,;;;;;;137.685418, 526.820251,;131.917558, 523.415921,;;;;147.759386, 522.4108,;;132.090293, 532.16828,;;;;;;142.369214, 530.050293,;;;;;148.692257, 540.02124,;;138.737592, 541.05248,
;138.153359, 529.829129,;;;142.469637, 521.707042,;;;;;;137.685589, 526.854159,;131.917608, 523.403015,;;;;;;132.077387, 532.167607,;;;;;;142.365948, 530.084201,;;;;;148.692102, 540.055148,;;138.724688, 541.052597,
;138.152991, 529.816223,;;;142.435735, 521.706732,;;;;;;137.685625, 526.867065,;131.917694, 523.390109,;;;;;;132.043479, 532.165441,;;;;;;142.364842, 530.097107,;;;;;148.692046, 540.068054,;;138.69078, 541.052863,
;138.152764, 529.782315,;;;142.422831, 521.706615,;;;;;;137.685647, 526.900973,;131.917915, 523.356201,;;;;;;132.030573, 532.164465,;;;;;;142.365433, 530.131015,;;;;;148.69167, 540.101962,;;138.677874, 541.053031,
;138.152613, 529.769409,;;;142.388923, 521.706394,;;;;;;137.685685, 526.913879,;131.918142, 523.322293,;;;;;;132.00701, 532.158762,;;;;;;142.365462, 530.143921,;;;;;148.691537, 540.114868,;;138.643966, 541.053208,
;138.151535, 529.735501,;;;142.376017, 521.706309,;;;;;;137.685801, 526.947787,;131.918224, 523.309387,;;;;;;131.999175, 532.15686,;;;;;;142.36655, 530.156827,;;;;;148.691117, 540.148776,;;138.63106, 541.053292,
;138.150986, 529.722595,;;;;;;;;;137.685841, 526.960693,;131.918362, 523.275479,;;;;;;131.994106, 532.153394,;;;;;;142.370523, 530.190735,;;;;;148.690979, 540.161682,;;138.597152, 541.053469,
;138.149704, 529.688687,;;;;;;;;;137.685918, 526.994601,;131.918429, 523.262573,;;;;;;131.983767, 532.146542,;;;;;;142.371684, 530.224643,;;;;;148.690697, 540.19559,;;138.584246, 541.053519,
;138.149103, 529.675781,;;;;;;;;;137.685943, 527.007507,;131.918468, 523.228665,;;;;;;131.971024, 532.119486,;;;;;;142.372064, 530.237549,;;;;;148.690621, 540.208496,;;138.550338, 541.053652,
;138.149252, 529.641873,;;;;;;;;;137.686369, 527.041415,;131.91851, 523.215759,;;;;;;131.966672, 532.110046,;;;;;;142.370727, 530.271457,;;;;;148.690383, 540.242404,;;138.537432, 541.053669,
;138.149202, 529.628967,;;;;;;;;;137.686592, 527.054321,;131.918471, 523.181851,;;;;;;131.965864, 532.09714,;;;;;;142.370597, 530.284363,;;;;;148.690289, 540.25531,;;138.50353, 541.053757,
;138.151125, 529.595104,;;;;;;;;;137.681342, 527.088229,;131.918503, 523.168945,;;;;;;131.964643, 532.063232,;;;;;;142.370143, 530.318271,;;;;;148.689974, 540.289218,;;138.490626, 541.053757,
;138.151867, 529.582214,;;;;;;;;;137.679256, 527.101135,;131.918492, 523.135037,;;;;;;131.965582, 532.029325,;;;;;;142.370274, 530.331177,;;;;;148.68981, 540.302124,;;138.456718, 541.053713,
;138.1489, 529.548307,;;;;;;;;;137.670724, 527.110272,;131.918502, 523.122131,;;;;;;131.965845, 532.016418,;;;;;;142.369843, 530.365085,;;;;;148.689285, 540.336032,;;138.443812, 541.053713,
;138.147833, 529.5354,;;;;;;;;;137.648012, 527.135029,;131.918668, 523.088224,;;;;;;131.966155, 531.982511,;;;;;;142.369799, 530.377991,;;;;;148.689068, 540.348938,;;138.409904, 541.053669,
;138.124856, 529.507638,;;;;;;;;;137.614105, 527.140909,;131.918689, 523.075317,;;;;;;131.966258, 531.969604,;;;;;;142.369373, 530.411899,;;;;;148.688714, 540.382846,;;138.396998, 541.053652,
;138.116129, 529.497003,;;;;;;;;;137.601198, 527.143248,;131.91875, 523.062411,;;;;;;131.966396, 531.935697,;;;;;;142.369072, 530.424805,;;;;;148.688582, 540.395752,;;138.363095, 541.053608,
;138.105768, 529.494731,;;;;;;;;;137.588292, 527.142877,;131.919049, 523.028503,;;;;;;131.966436, 531.922791,;;;;;;142.368907, 530.458713,;;;;;148.688543, 540.42966,;;138.350191, 541.053591,
;138.07186, 529.488763,;;;;;;;;;137.554384, 527.141772,;131.919121, 522.994596,;;;;;;131.966563, 531.888883,;;;;;;142.368644, 530.471619,;;;;;148.688486, 540.442566,;;138.316284, 541.053458,
;138.069315, 529.48876,;;;;;;;;;137.520477, 527.141286,;131.919129, 522.981689,;;;;;;131.966609, 531.875977,;;;;;;142.367809, 530.505526,;;;;;148.68826, 540.476474,;;138.303377, 541.053408,
;138.03604, 529.489237,;;;;;;;;;137.50757, 527.141134,;131.919162, 522.947782,;;;;;;131.966841, 531.842069,;;;;;;142.367511, 530.518433,;;;;;148.68815, 540.48938,;;138.26947, 541.053231,
;138.022509, 529.489401,;;;;;;;;;137.473663, 527.140692,;131.919168, 522.934875,;;;;;;131.966949, 531.829163,;;;;;;142.366361, 530.55234,;;;;;148.687985, 540.523288,;;138.256563, 541.053164,
;;;;;;;;;;137.460757, 527.140558,;131.919384, 522.900968,;;;;;;131.967197, 531.795255,;;;;;;142.366094, 530.565247,;;;;;148.687926, 540.536194,;;138.222656, 541.053075,
;;;;;;;;;;137.426854, 527.140248,;131.919439, 522.888062,;;;;;;131.967288, 531.782349,;;;;;;142.36637, 530.599154,;;;;;148.68787, 540.570102,;;138.209749, 541.053008,
;;;;;;;;;;137.41395, 527.140114,;131.919483, 522.854154,;;;;;;131.967354, 531.748441,;;;;;;142.366475, 530.612061,;;;;;148.687858, 540.583008,;;138.175847, 541.052787,
;;;;;;;;;;137.380042, 527.139804,;131.919477, 522.841248,;;;;;;131.967377, 531.735535,;;;;;;142.367255, 530.645968,;;;;;148.687714, 540.616916,;;138.162943, 541.052669,
;;;;;;;;;;137.367136, 527.139653,;131.919338, 522.80734,;;;;;;131.967477, 531.701627,;;;;;;142.367356, 530.658875,;;;;;148.687666, 540.629822,;;138.129035, 541.05236,
;;;;;;;;;;137.333234, 527.139299,;131.919305, 522.794434,;;;;;;131.96755, 531.688721,;;;;;;142.367416, 530.692782,;;;;;148.687456, 540.66373,;;138.116129, 541.052208,
;;;;;;;;;;137.32033, 527.139181,;131.919144, 522.760526,;;;;;;131.967932, 531.654813,;;;;;;142.367416, 530.705688,;;;;;148.687418, 540.676636,;;138.103223, 541.052074,
;;;;;;;;;;137.286422, 527.138607,;131.919109, 522.74762,;;;;;;131.968083, 531.641907,;;;;;;142.366587, 530.739596,;;;;;148.687258, 540.710544,;;138.069315, 541.051764,
;;;;;;;;;;137.273516, 527.138405,;131.919042, 522.713712,;;;;;;131.968127, 531.629001,;;;;;;142.366535, 530.752502,;;;;;148.687235, 540.72345,;;138.035413, 541.051366,
;;;;;;;;;;137.239608, 527.137786,;131.919015, 522.700806,;;;;;;131.968376, 531.595093,;;;;;;142.366282, 530.765409,;;;;;148.687119, 540.757358,;;138.022509, 541.051248,
