138.155381, 531.046231,
138.155421, 531.033325,
138.155399, 530.999462,
138.15554, 530.986572,
138.155612, 530.952664,
138.155734, 530.939758,
138.156005, 530.90585,
138.156051, 530.892944,
138.156764, 530.859037,
138.157044, 530.84613,
138.157237, 530.812223,
138.157397, 530.799316,
138.157154, 530.765409,
138.157133, 530.752502,
138.157592, 530.718595,
138.158033, 530.705688,
138.158343, 530.671781,
138.158915, 530.658875,
138.158495, 530.624967,
138.158505, 530.612061,
138.158179, 530.599154,
138.158599, 530.565247,
138.159914, 530.531339,
138.159925, 530.518433,
138.160201, 530.484525,
138.160193, 530.471619,
138.159458, 530.437711,
138.159151, 530.424805,
138.158316, 530.390897,
138.157894, 530.377991,
138.157374, 530.365085,
138.157037, 530.331177,
138.156866, 530.297269,
138.156605, 530.284363,
138.155665, 530.250455,
138.155392, 530.237549,
138.154552, 530.203641,
138.154211, 530.190735,
138.154709, 530.156827,
138.154744, 530.143921,
138.155728, 530.110013,
138.156058, 530.097107,
138.156504, 530.084201,
138.156571, 530.050293,
138.156486, 530.037387,
138.154967, 530.003479,
138.154353, 529.969571,
138.154158, 529.956665,
138.155418, 529.922757,
138.155596, 529.909851,
138.155044, 529.875943,
138.154812, 529.863037,
138.153359, 529.829129,
138.152991, 529.816223,
138.152764, 529.782315,
138.152613, 529.769409,
138.151535, 529.735501,
138.150986, 529.722595,
138.149704, 529.688687,
138.149103, 529.675781,
138.149252, 529.641873,
138.149202, 529.628967,
138.151125, 529.595104,
138.151867, 529.582214,
138.1489, 529.548307,
138.147833, 529.5354,
138.124856, 529.507638,
138.116129, 529.497003,
138.105768, 529.494731,
138.07186, 529.488763,
138.069315, 529.48876,
138.03604, 529.489237,
138.022509, 529.489401,
